label,x,y,plot_type,plot_num
VAGS,0.0,34104.623074141724,path,0
VAGS,21617.710855264755,34104.623074141724,path,0
VAGS,22303.761965690388,34104.623074141724,path,0
VAGS,23011.58532245919,34104.623074141724,path,0
VAGS,23741.871880958628,34104.623074141724,path,0
VAGS,24495.334524462713,34104.623074141724,path,0
VAGS,25272.70876002671,34104.623074141724,path,0
VAGS,26074.75343646651,34104.623074141724,path,0
VAGS,26902.251485123492,34104.623074141724,path,0
VAGS,27756.010684138022,34104.623074141724,path,0
VAGS,28636.864446977634,34104.623074141724,path,0
VAGS,29545.67263598959,34104.623074141724,path,0
VAGS,30483.322401772093,77127.87592468582,path,0
VAGS,31450.72904918338,77127.87592468582,path,0
VAGS,32448.83693083419,77127.87592468582,path,0
VAGS,33478.620368935706,77127.87592468582,path,0
VAGS,34541.08460640296,77127.87592468582,path,0
VAGS,35637.266788142035,77127.87592468582,path,0
VAGS,36768.23697347898,77127.87592468582,path,0
VAGS,37935.09918071888,77127.87592468582,path,0
VAGS,39138.992464854484,77127.87592468582,path,0
VAGS,40381.09202947673,77127.87592468582,path,0
VAGS,41662.61037397226,132966.74242845547,path,0
VAGS,42984.79847712812,132966.74242845547,path,0
VAGS,44348.94701829865,132966.74242845547,path,0
VAGS,45756.38763732707,132966.74242845547,path,0
VAGS,47208.49423445129,132966.74242845547,path,0
VAGS,48706.68431146307,132966.74242845547,path,0
VAGS,50252.42035542963,132966.74242845547,path,0
VAGS,51847.21126632859,132966.74242845547,path,0
VAGS,53492.6138299897,132966.74242845547,path,0
VAGS,55190.234237781224,132966.74242845547,path,0
VAGS,56941.729654524635,132966.74242845547,path,0
VAGS,58748.80983616788,153760.11578353395,path,0
VAGS,60613.23879879653,153760.11578353395,path,0
VAGS,62536.83654061206,153760.11578353395,path,0
VAGS,64521.4808185581,153760.11578353395,path,0
VAGS,66569.10898132897,153760.11578353395,path,0
VAGS,68681.71986054996,153760.11578353395,path,0
VAGS,70861.37572197513,153760.11578353395,path,0
VAGS,73110.20427860788,153760.11578353395,path,0
VAGS,75430.40076770878,153760.11578353395,path,0
VAGS,77824.23009371874,153760.11578353395,path,0
VAGS,80294.02903918909,153760.11578353395,path,0
VAGS,82842.20854587667,153760.11578353395,path,0
VAGS,85471.2560682312,153760.11578353395,path,0
VAGS,88183.73800157168,153760.11578353395,path,0
VAGS,90982.30218732252,153760.11578353395,path,0
VAGS,93869.68049775503,153760.11578353395,path,0
VAGS,96848.691502757,153760.11578353395,path,0
VAGS,99922.24322123392,153760.11578353395,path,0
VAGS,103093.33595982759,153760.11578353395,path,0
VAGS,106365.0652417232,153760.11578353395,path,0
VAGS,109740.62482840383,153760.11578353395,path,0
VAGS,113223.30983730216,153760.11578353395,path,0
VAGS,116816.51995839272,176274.53252169368,path,0
VAGS,120523.7627728647,176274.53252169368,path,0
VAGS,124348.65717711483,176274.53252169368,path,0
VAGS,128294.93691540266,176274.53252169368,path,0
VAGS,132366.45422461687,176274.53252169368,path,0
VAGS,136567.18359471046,176274.53252169368,path,0
VAGS,140901.22564847558,176274.53252169368,path,0
VAGS,145372.81114444532,176274.53252169368,path,0
VAGS,149986.30510683006,176274.53252169368,path,0
VAGS,154746.2110865198,176274.53252169368,path,0
VAGS,159657.1755573121,176274.53252169368,path,0
VAGS,164723.99245165678,176274.53252169368,path,0
VAGS,169951.6078403454,176274.53252169368,path,0
VAGS,175345.12476071325,176274.53252169368,path,0
VAGS,180909.80819806765,176274.53252169368,path,0
VAGS,186651.0902252045,176274.53252169368,path,0
VAGS,192574.57530503065,176274.53252169368,path,0
VAGS,198686.04576146824,176274.53252169368,path,0
VAGS,204991.46742398146,197892.8692358842,path,0
VAGS,211496.99545123556,197892.8692358842,path,0
VAGS,218208.98033957402,197892.8692358842,path,0
VAGS,225133.97412217665,197892.8692358842,path,0
VAGS,232278.73676495385,197892.8692358842,path,0
VAGS,239650.24276541694,197892.8692358842,path,0
VAGS,247255.68796096803,197892.8692358842,path,0
VAGS,255102.49655325542,197892.8692358842,path,0
VAGS,263198.3283554506,197892.8692358842,path,0
VAGS,271551.08626952214,197892.8692358842,path,0
VAGS,280168.92400080635,197892.8692358842,path,0
VAGS,289060.25401740236,197892.8692358842,path,0
VAGS,298233.7557621654,197892.8692358842,path,0
VAGS,307698.384125312,197892.8692358842,path,0
VAGS,317463.378185908,172634.26941328528,path,0
VAGS,327538.2702307737,172634.26941328528,path,0
VAGS,337932.89505960885,172634.26941328528,path,0
VAGS,348657.39958542143,172634.26941328528,path,0
VAGS,359722.2527396321,172634.26941328528,path,0
VAGS,371138.2556915234,172634.26941328528,path,0
VAGS,382916.5523920083,172634.26941328528,path,0
VAGS,395068.6404520128,172634.26941328528,path,0
VAGS,407606.3823660897,172634.26941328528,path,0
VAGS,420542.0170922211,172634.26941328528,path,0
VAGS,433888.17199911264,172634.26941328528,path,0
VAGS,447657.8751926423,172634.26941328528,path,0
VAGS,461864.5682334966,172634.26941328528,path,0
VAGS,476522.119258409,478671.8582884849,path,0
